quantity,key,value,unit,status
wide_transit,13|6,0.9617,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|7,0.9021,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|8,0.8410,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|9,0.7777,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|10,0.7099,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|11,0.6380,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|12,0.5595,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|13,0.4733,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|14,0.3726,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|15,0.2379,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|16,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|17,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|18,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|19,0.0002,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,13|20,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|0,1.2379,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|1,1.1850,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|2,1.1312,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|3,1.0764,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|4,1.0204,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|5,0.9623,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|6,0.9033,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|7,0.8410,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|8,0.7771,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|9,0.7088,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|10,0.6359,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|11,0.5564,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|12,0.4677,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|13,0.3626,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|14,0.2180,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|15,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|16,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|17,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|18,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|19,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,14|20,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|0,1.1854,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|1,1.1311,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|2,1.0761,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|3,1.0196,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|4,0.9613,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|5,0.9005,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|6,0.8380,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|7,0.7724,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|8,0.7025,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|9,0.6278,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|10,0.5471,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|11,0.4545,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|12,0.3442,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|13,0.1836,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|14,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|15,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|16,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|17,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|18,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|19,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,15|20,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|0,1.1279,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|1,1.0725,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|2,1.0150,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|3,0.9551,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|4,0.8944,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|5,0.8312,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|6,0.7640,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|7,0.6926,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|8,0.6164,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|9,0.5332,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|10,0.4359,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|11,0.3170,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|12,0.1224,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|13,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|14,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|15,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|16,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|17,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|18,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|19,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,16|20,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|0,1.0664,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|1,1.0082,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|2,0.9479,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|3,0.8845,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|4,0.8186,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|5,0.7521,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|6,0.6783,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|7,0.5982,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|8,0.5099,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|9,0.4086,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|10,0.2780,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|11,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|12,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|13,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|14,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|15,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|16,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|17,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|18,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|19,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,17|20,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|0,0.9968,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|1,0.9358,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|2,0.8709,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|3,0.8052,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|4,0.7344,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|5,0.6587,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|6,0.5768,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|7,0.4833,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|8,0.3730,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|9,0.2158,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|10,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|11,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|12,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|13,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|14,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|15,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|16,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|17,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|18,0.0000,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|19,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,18|20,0.0001,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,19|0,0.9198,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
